product,rating,price,brand,gender,sentence_vector
  (0, 1208)	0.13449398916643632
  :	:
  (0, 1455)	0.2591615034105984
  (0, 1468)	0.1482598193564022
  (0, 1477)	0.1201945138498523
  (0, 1515)	0.0765078746859578
  (0, 1588)	0.15317305681753932
  (0, 1589)	0.08576386483367746
  (0, 1685)	0.10674760097096012
  (0, 1743)	0.1669388870075052
  (0, 1773)	0.031971245172718085
  (0, 1800)	0.08978051846043192
  (0, 1833)	0.1097289622017745
  (0, 1848)	0.09166696376339514
  (0, 1960)	0.0628047877100603
  (0, 1971)	0.1669388870075052
  (0, 1976)	0.08405229298355336
  (0, 2064)	0.05500520308263924
  (0, 2091)	0.07682306188445459
  (0, 2144)	0.11789695560643333
  (0, 2148)	0.1058019531271765
  (0, 2158)	0.1482598193564022
  (0, 2293)	0.08855409957864852
  (0, 2311)	0.07217532606126552
  (0, 2330)	0.15918637348073106
  (0, 2340)	0.07913905552241626
  (0, 2351)	0.09278996784838799"
PUMA Women's Velocity Nitro 3,4.7,136.0,Puma,Women,"  (0, 8)	0.10825457862136968
  (0, 308)	0.13881034176119986
  (0, 360)	0.06333372790877598
  (0, 449)	0.1642951855583791
  (0, 464)	0.037491960089570654
  (0, 566)	0.18357372566638
  (0, 650)	0.13373942241854891
  (0, 708)	0.13325676381885837
  (0, 732)	0.07937574337845872
  (0, 800)	0.1417407394947205
  (0, 849)	0.13208354874407327
  (0, 880)	0.1642951855583791
  (0, 914)	0.34459300526910136
  (0, 916)	0.11223465014295744
  (0, 931)	0.08468863729891866
  (0, 961)	0.3285903711167582
  (0, 1035)	0.10477340934137205
  (0, 1047)	0.15808888186920078
  (0, 1056)	0.17229650263455068
  (0, 1084)	0.15301796252654978
  (0, 1114)	0.06482039904017277
  (0, 1116)	0.06581029192567774
  (0, 1143)	0.06204603568060387
  (0, 1156)	0.06443410041072781
  (0, 1205)	0.06275922999331321
  (0, 1249)	0.1417407394947205
  (0, 1334)	0.09460885684981843
  (0, 1554)	0.1642951855583791
  (0, 1557)	0.04544478011036938
  (0, 1589)	0.08851630814215637
  (0, 1602)	0.09460885684981843
  (0, 1621)	0.12945202120409877
  (0, 1697)	0.08329239470315547
  (0, 1737)	0.1417407394947205
  (0, 1773)	0.0989919214188262
  (0, 1812)	0.17229650263455068
  (0, 1854)	0.11564459517350882
  (0, 1907)	0.10919748431590791
  (0, 1942)	0.15808888186920078
  (0, 1981)	0.08718102512637556
  (0, 2064)	0.056770500197571544
  (0, 2065)	0.12753311872937056
  (0, 2129)	0.22446930028591489
  (0, 2195)	0.0776988154815395
  (0, 2282)	0.17229650263455068
  (0, 2340)	0.08167888700312725
  (0, 2345)	0.30955097783615615
  (0, 2371)	0.12753311872937056"
PUMA Women's Voltaic Evo Cross Trainer,4.4,65.0,Puma,Women,"  (0, 106)	0.11009061876537272
  (0, 111)	0.16753014910047515
  (0, 360)	0.14660883271885491
  (0, 376)	0.3356935051242729
  (0, 458)	0.18058140125180114
  (0, 464)	0.1735774187488557
  (0, 466)	0.2203339760113567
  (0, 537)	0.17844695012104803
  (0, 1264)	0.1687224679729232
  (0, 1314)	0.1027768486104932
  (0, 1382)	0.38032066280285937
  (0, 1429)	0.22893117828069556
  (0, 1453)	0.32811023529137273
  (0, 1557)	0.1051983893122936
  (0, 1697)	0.09640519487007536
  (0, 1773)	0.07638420857795784
  (0, 1800)	0.10724971472444841
  (0, 1833)	0.13107966065418378
  (0, 1960)	0.15005027105523147
  (0, 1965)	0.173078560385103
  (0, 1989)	0.13347083018398803
  (0, 2144)	0.14083695519361009
  (0, 2159)	0.3659539269511541
  (0, 2235)	0.15520369104531537
  (0, 2340)	0.18907534226552952"
PUMA Women's Voltaic Evo Cross Training,4.4,65.0,Puma,Women,"  (0, 106)	0.09250555446145084
  (0, 348)	0.12278035025905726
  (0, 360)	0.12319061798088035
  (0, 456)	0.16396073606843878
  (0, 464)	0.21877716117080404
  (0, 523)	0.3074991429752018
  (0, 537)	0.1499431490895983
  (0, 581)	0.1160929276463978
  (0, 707)	0.07906804842166386
  (0, 732)	0.15439398883275185
  (0, 762)	0.2382015794724334
  (0, 862)	0.35706978661460276
  (0, 933)	0.2892962464971514
  (0, 1026)	0.1595719047378841
  (0, 1050)	0.15750416569582212
  (0, 1242)	0.1886309358330325
  (0, 1257)	0.21429875785746155
  (0, 1274)	0.3195710422947578
  (0, 1493)	0.12608234631360854
  (0, 1595)	0.08475034878160262
  (0, 1637)	0.11014196144429346
  (0, 1697)	0.08100613934623065
  (0, 1773)	0.12836631578322255
  (0, 1800)	0.18023687100100275
  (0, 1833)	0.11014196144429346
  (0, 1848)	0.1840239620598551
  (0, 1960)	0.12608234631360854
  (0, 2091)	0.15422441897428849
  (0, 2144)	0.11834069764484988
  (0, 2265)	0.11423791440332162
  (0, 2294)	0.14331045511334103"
PUMA Womens Cell Lightspeed - Black,5.0,35.0,Puma,Women,"  (0, 369)	0.6649098860193178
  (0, 732)	0.27383976882000755
  (0, 849)	0.3037849004705644
  (0, 1427)	0.4281074127637208
  (0, 1773)	0.45535195384364524"
PUMA Womens Cell Phase Femme - Black,4.4,13.0,Puma,Women,"  (0, 118)	0.2369704237740419
  (0, 190)	0.21538145062241681
  (0, 360)	0.05705975314374652
  (0, 589)	0.2960395050223507
  (0, 655)	0.1715067509540482
  (0, 732)	0.07151261219456236
  (0, 748)	0.3307770382722108
  (0, 766)	0.09998586297262285
  (0, 847)	0.2757193507036283
  (0, 1112)	0.1684685075979873
  (0, 1130)	0.1758673841443205
  (0, 1156)	0.11610224077670468
  (0, 1359)	0.19506129630369437
  (0, 1384)	0.3307770382722108
  (0, 1404)	0.1471752029555994
  (0, 1424)	0.3104568839534883
  (0, 1455)	0.24098181745376823
  (0, 1557)	0.08188584567466159
  (0, 1735)	0.2332564533230765
  (0, 1800)	0.08348258605468364
  (0, 2144)	0.10962670867552417
  (0, 2307)	0.2206616631350458
  (0, 2340)	0.1471752029555994
  (0, 2351)	0.172561856597617"
PUMA Womens Contempt Demi,4.3,40.0,Puma,Women,"  (0, 123)	0.2503332800929307
  (0, 348)	0.12903360204152525
  (0, 360)	0.1294647648606287
  (0, 458)	0.15946466674419257
  (0, 466)	0.19456867547550646
  (0, 707)	0.08309501538898248
  (0, 732)	0.08112866786344497
  (0, 849)	0.09000031075984981
  (0, 900)	0.26069908993865987
  (0, 1050)	0.16552591512726975
  (0, 1109)	0.27833280844155045
  (0, 1156)	0.13171411085569612
  (0, 1231)	0.18698836158754373
  (0, 1335)	0.3127943860574041
  (0, 1427)	0.12683250591996936
  (0, 1515)	0.1614141565451568
  (0, 1595)	0.08906671755286896
  (0, 1661)	0.14060912877534368
  (0, 1718)	0.11038658286310324
  (0, 1737)	0.2897418502868966
  (0, 1773)	0.13490406299836433
  (0, 1909)	0.26069908993865987
  (0, 1921)	0.24725931262342288
  (0, 1960)	0.13250377006064787
  (0, 2064)	0.11604842635641595
  (0, 2080)	0.2021605425521214
  (0, 2127)	0.27338581586343824
  (0, 2202)	0.11604842635641595
  (0, 2294)	0.15060931325304316"
PUMA Womens Darter Pro,4.6,57.0,Puma,Women,"  (0, 8)	0.18828849807334197
  (0, 106)	0.08271851820357784
  (0, 169)	0.4315301124876715
  (0, 180)	0.18670227132303818
  (0, 348)	0.21958051485822538
  (0, 360)	0.11015711905394741
  (0, 464)	0.06521021969686384
  (0, 593)	0.3032700231359849
  (0, 766)	0.09651421540012381
  (0, 829)	0.07641825192612685
  (0, 849)	0.07657817134984828
  (0, 1095)	0.26614599316984017
  (0, 1114)	0.11274290413596924
  (0, 1143)	0.10791742038520787
  (0, 1169)	0.29599206962824176
  (0, 1205)	0.10915788788029801
  (0, 1314)	0.07722318866071698
  (0, 1400)	0.17946858672143234
  (0, 1557)	0.07904265575854005
  (0, 1697)	0.36217867408735327
  (0, 1773)	0.17217784635730585
  (0, 1800)	0.08058395510220549
  (0, 1960)	0.11274290413596924
  (0, 2011)	0.2996773911782161
  (0, 2144)	0.10582031759443052
  (0, 2235)	0.11661501667417687
  (0, 2293)	0.15896632603446242"
PUMA Womens Fier Nitro Tonal Lace Up Casual - Pink - Size 6.5 M,5.0,35.0,Puma,Women,"  (0, 360)	0.4631100142567129
  (0, 849)	0.6438824531751478
  (0, 1697)	0.6090521333911414"
PUMA Womens Prowl Slip-on Shine Wn'sCross Trainer,4.7,51.0,Puma,Women,"  (0, 66)	0.16962972980171534
  (0, 106)	0.06032089208646394
  (0, 111)	0.09179318054934507
  (0, 115)	0.23283756517228218
  (0, 257)	0.2185339869063604
  (0, 259)	0.19710013454071695
  (0, 360)	0.04016498261402315
  (0, 369)	0.12222684670838056
  (0, 385)	0.127157223802202
  (0, 464)	0.09510660274615489
  (0, 491)	0.18393330806763714
  (0, 593)	0.11057692241066955
  (0, 628)	0.18393330806763714
  (0, 703)	0.23283756517228218
  (0, 707)	0.103117164025389
  (0, 708)	0.16901754495470928
  (0, 732)	0.05033850774366288
  (0, 766)	0.07038113953676689
  (0, 829)	0.055726543801563555
  (0, 849)	0.11168632394512946
  (0, 911)	0.12896669553261186
  (0, 1112)	0.11858682005926563
  (0, 1114)	0.0822155993796102
  (0, 1116)	0.08347113989013627
  (0, 1143)	0.0786967079521998
  :	:
  (0, 1206)	0.12990747034091638
  (0, 1231)	0.05801102948955602
  (0, 1282)	0.23283756517228218
  (0, 1314)	0.056313528469061395
  (0, 1404)	0.10359823066593177
  (0, 1427)	0.0786967079521998
  (0, 1499)	0.23283756517228218
  (0, 1513)	0.14373752519373448
  (0, 1595)	0.055263888454131785
  (0, 1697)	0.05282236962193765
  (0, 1717)	0.20838543661995965
  (0, 1718)	0.06849238379710346
  (0, 1723)	0.16680606603649858
  (0, 1761)	0.19408185835403788
  (0, 1816)	0.16680606603649858
  (0, 1820)	0.12222684670838056
  (0, 1833)	0.07182121559242527
  (0, 1960)	0.0822155993796102
  (0, 1981)	0.11057692241066955
  (0, 1989)	0.07313138607548127
  (0, 2064)	0.07200542992539996
  (0, 2083)	0.11657044471754929
  (0, 2265)	0.22347629654315762
  (0, 2279)	0.1280503592182543
  (0, 2373)	0.2185339869063604"
PUMA Womens Riaze Prowl,4.4,65.0,Puma,Women,"  (0, 28)	0.14196501548355342
  (0, 183)	0.12595290812200927
  (0, 360)	0.04290770778445109
  (0, 392)	0.24873722226303896
  (0, 462)	0.19649346571951803
  (0, 464)	0.10160109760832116
  (0, 476)	0.23345690302565633
  (0, 481)	0.10486328112591389
  (0, 543)	0.18808409921261057
  (0, 559)	0.12453062973560966
  (0, 708)	0.09027957884425904
  (0, 762)	0.16593282724475275
  (0, 766)	0.07518721961866132
  (0, 829)	0.0595319131655762
  (0, 849)	0.11931298956131044
  (0, 934)	0.24873722226303896
  (0, 948)	0.1583703706315162
  (0, 958)	0.130573287492151
  (0, 984)	0.1920547055165132
  (0, 1006)	0.16196222094085014
  (0, 1042)	0.23345690302565633
  (0, 1114)	0.08782981303400746
  (0, 1130)	0.13224849235975575
  (0, 1139)	0.19649346571951803
  (0, 1205)	0.0850369870918999
  (0, 1314)	0.06015898094820128
  (0, 1371)	0.23345690302565633
  (0, 1557)	0.12315279139184655
  (0, 1697)	0.05642942316198212
  (0, 1767)	0.2226153439912785
  (0, 1800)	0.06277711013751965
  (0, 1833)	0.07672563339509354
  (0, 1976)	0.11754354161510185
  (0, 2064)	0.07692242707592105
  (0, 2104)	0.2226153439912785
  (0, 2144)	0.08243692834370521
  (0, 2208)	0.16389525512136396
  (0, 2235)	0.09084629485061264
  (0, 2239)	0.1398109489729923
  (0, 2265)	0.07957890185896496
  (0, 2340)	0.33201776665387994"
PUMA Womens Run Xx Nitro - Black,4.0,55.0,Puma,Women,"  (0, 358)	0.21551467167081736
  (0, 360)	0.1493427943976506
  (0, 464)	0.17681429065052123
  (0, 707)	0.09585343017511862
  (0, 901)	0.23478070098522935
  (0, 958)	0.2272339940148482
  (0, 1026)	0.1934474763703999
  (0, 1121)	0.3608208591426271
  (0, 1156)	0.15193750514255608
  (0, 1206)	0.24151317106594267
  (0, 1230)	0.2621774465541158
  (0, 1283)	0.3052516759299297
  (0, 1293)	0.3273188712303471
  (0, 1354)	0.2167180815885318
  (0, 1595)	0.10274202792930585
  (0, 1637)	0.13352403431470738
  (0, 1646)	0.3052516759299297
  (0, 1697)	0.09820295905333606
  (0, 1773)	0.15561724277227867
  (0, 1800)	0.10924970752625116
  (0, 1820)	0.2272339940148482"
PUMA Womens Softride Frequence,3.5,73.0,Puma,Women,"  (0, 8)	0.4152021946222938
  (0, 348)	0.24210271099490047
  (0, 360)	0.12145584582296853
  (0, 593)	0.3343761845722704
  (0, 1156)	0.24713208660318312
  (0, 1773)	0.12655865937006117
  (0, 1800)	0.17769877263956577
  (0, 1965)	0.28676857397406885
  (0, 2144)	0.23334844427789447
  (0, 2330)	0.6301416760237619"
PUMA Womens Softride Harli Slip on Training,4.4,50.0,Puma,Women,"  (0, 118)	0.18794801441133444
  (0, 358)	0.13061590043879479
  (0, 360)	0.09051144134673915
  (0, 456)	0.1204663373645057
  (0, 464)	0.10716095384466506
  (0, 591)	0.18794801441133444
  (0, 593)	0.12459206970479178
  (0, 655)	0.13602690490476135
  (0, 707)	0.05809340958277589
  (0, 708)	0.19043978873025688
  (0, 732)	0.11343739234016668
  (0, 766)	0.07930164497164034
  (0, 829)	0.06278964252546064
  (0, 849)	0.06292104154592047
  (0, 1026)	0.23448349124301113
  (0, 1050)	0.11572252245261942
  (0, 1116)	0.09405074632938784
  (0, 1141)	0.21868089559118156
  (0, 1154)	0.15470868788139572
  (0, 1205)	0.08969041539269883
  (0, 1231)	0.06536367690689222
  (0, 1264)	0.10416366790869562
  (0, 1314)	0.0634510249641663
  (0, 1427)	0.0886711757658037
  (0, 1453)	0.20256440056234437
  (0, 1493)	0.09263607148228285
  (0, 1515)	0.11284790868309298
  (0, 1557)	0.12989200810663765
  (0, 1595)	0.1245366952222329
  (0, 1637)	0.08092424444714787
  (0, 1661)	0.09830269205421402
  (0, 1737)	0.20256440056234437
  (0, 1773)	0.04715708246432125
  (0, 1800)	0.06621242447480444
  (0, 1820)	0.2754371431740635
  (0, 1837)	0.16888586329291325
  (0, 1848)	0.1352073260234821
  (0, 1852)	0.15889657530470047
  (0, 1853)	0.14229236658039385
  (0, 1873)	0.2462322258199883
  (0, 1958)	0.19458810814858063
  (0, 1959)	0.16888586329291325
  (0, 1965)	0.10685297520044708
  (0, 1981)	0.12459206970479178
  (0, 2064)	0.08113180715113927
  (0, 2089)	0.19837651313903962
  (0, 2144)	0.08694807518115087
  (0, 2235)	0.19163524486664646
  (0, 2314)	0.1497336823115607"
PUMA Womens Softride Mayve,4.5,50.0,Puma,Women,"  (0, 75)	0.34721537648590795
  (0, 106)	0.08995258664670443
  (0, 225)	0.22107116644120256
  (0, 259)	0.1469612460715704
  (0, 360)	0.05989540197072188
  (0, 397)	0.1463799559407243
  (0, 458)	0.1475490311986071
  (0, 464)	0.14182623347039264
  (0, 644)	0.15059070035640276
  (0, 766)	0.10495477327158914
  (0, 829)	0.08310133664214127
  (0, 958)	0.1822688730022324
  (0, 1015)	0.3258853891661088
  (0, 1109)	0.2575350206087825
  (0, 1241)	0.11258403117076912
  (0, 1249)	0.2680915476787298
  (0, 1264)	0.1378593615858019
  (0, 1314)	0.08397666834459193
  (0, 1334)	0.17894526970439548
  (0, 1557)	0.08595525518732239
  (0, 1618)	0.19974117912140343
  (0, 1637)	0.10710226416062928
  (0, 1697)	0.15754106466100612
  (0, 1773)	0.1248236628625408
  (0, 1800)	0.1752626947650459
  (0, 1960)	0.12260272637056512
  (0, 1989)	0.10905603539680593
  (0, 2012)	0.34721537648590795
  (0, 2144)	0.11507473168182397
  (0, 2195)	0.1469612460715704
  (0, 2351)	0.18113751280504925"
PUMA Womens Twitch RunnerSneaker,4.4,30.0,Puma,Women,"  (0, 103)	0.0958763903706855
  (0, 106)	0.05606800418864884
  (0, 111)	0.08532135804876455
  (0, 183)	0.1095892134281589
  (0, 259)	0.09160185457114636
  (0, 310)	0.17096520178093502
  (0, 348)	0.14883536956642604
  (0, 360)	0.07466634976857053
  (0, 464)	0.04420058471197723
  (0, 479)	0.14260212297725533
  (0, 732)	0.04678942179728417
  (0, 827)	0.4062527615030904
  (0, 849)	0.05190597371963863
  (0, 911)	0.11987397691257456
  (0, 1114)	0.15283807685671386
  (0, 1116)	0.07758605781696758
  (0, 1157)	0.21642149391029658
  (0, 1206)	0.12074842296381973
  (0, 1314)	0.052343177311687174
  (0, 1404)	0.09629410026940755
  (0, 1513)	0.1336033981904055
  (0, 1557)	0.05357644274096854
  (0, 1675)	0.43284298782059316
  (0, 1697)	0.04909816050087483
  (0, 1739)	0.2031263807515452
  (0, 1768)	0.43284298782059316
  (0, 1773)	0.0389016809472473
  (0, 1800)	0.05462116138358147
  (0, 1818)	0.26463471898567936
  (0, 1981)	0.10278076358689271
  (0, 1989)	0.0679753020715338
  (0, 2060)	0.17534366725105163
  (0, 2144)	0.07172679273009575
  (0, 2145)	0.14624918748508453
  (0, 2294)	0.08686106736347812"
PUMA Womens Velocity Nitro 3 Hyrox - White,5.0,130.0,Puma,Women,"  (0, 961)	0.5286999168414329
  (0, 1156)	0.41469630912342875
  (0, 1568)	0.44668999822761024
  (0, 2189)	0.5907380253671546"
Puma Unisex-Child Softride One4all Slip on,3.0,48.0,Puma,Unisex,"  (0, 523)	0.39059601721641635
  (0, 687)	0.2919788220124986
  (0, 766)	0.13710088240076237
  (0, 849)	0.10878122793802984
  (0, 859)	0.3780671102152021
  (0, 1264)	0.18008366395790726
  (0, 1513)	0.2799974775609902
  (0, 1773)	0.08152766086524509
  (0, 1943)	0.4535623584850999
  (0, 2080)	0.244346623625756
  (0, 2367)	0.4535623584850999"
Puma Unisex-Child Voltaic Evo Cross Training,5.0,44.0,Puma,Unisex,"  (0, 841)	0.9260360252179126
  (0, 1156)	0.37743513349794244"
Puma Women's Better Foam Prowl Slip on,4.4,40.0,Puma,Women,"  (0, 99)	0.14080209066349525
  (0, 190)	0.19496431130129938
  (0, 227)	0.16466827216893584
  (0, 360)	0.05165075935065156
  (0, 464)	0.06115187822071382
  (0, 530)	0.2311885646892656
  (0, 537)	0.1257348593073494
  (0, 581)	0.09734974897369769
  (0, 583)	0.1326457870726097
  (0, 593)	0.1421980450994917
  (0, 683)	0.16023890889711093
  (0, 707)	0.06630252868748276
  (0, 732)	0.06473355595655289
  (0, 977)	0.29942094490802473
  (0, 1114)	0.10572637810487208
  (0, 1143)	0.1012012071109031
  (0, 1208)	0.22640889126300595
  (0, 1231)	0.14920029980555652
  (0, 1314)	0.07241722310931709
  (0, 1595)	0.07106742285328473
  (0, 1637)	0.18471913001851764
  (0, 1646)	0.2111448485804938
  (0, 1697)	0.06792771524121882
  (0, 1718)	0.08807880403816022
  (0, 1773)	0.10764160118553845
  (0, 1795)	0.23653178498461153
  (0, 1803)	0.14825568865708055
  (0, 1820)	0.31435887853811206
  (0, 1827)	0.11561196558574388
  (0, 1833)	0.09235956500925882
  (0, 1946)	0.24958246481779187
  (0, 2064)	0.18519291636484086
  (0, 2080)	0.1613063684902609
  (0, 2086)	0.24958246481779187
  (0, 2158)	0.24958246481779187
  (0, 2294)	0.12017301237404886"
Puma Women's Tazon 6 Graphic Lace Up,4.4,50.0,Puma,Women,"  (0, 8)	0.1876555339825552
  (0, 24)	0.31821864676577666
  (0, 106)	0.08244044571268377
  (0, 111)	0.12545356104856098
  (0, 360)	0.10978680699867512
  (0, 397)	0.13415543967126647
  (0, 456)	0.14612091392300813
  (0, 644)	0.13801453543884154
  (0, 686)	0.19841394482930674
  (0, 707)	0.07046501360337663
  (0, 716)	0.29866997421235036
  (0, 732)	0.06879754047653083
  (0, 811)	0.31821864676577666
  (0, 849)	0.15264148137679523
  (0, 1006)	0.2072042065359815
  (0, 1064)	0.31821864676577666
  (0, 1079)	0.19455484906173168
  (0, 1143)	0.10755463746127393
  (0, 1156)	0.11169426432808482
  (0, 1231)	0.0792835610009791
  (0, 1314)	0.07696358966291071
  (0, 1515)	0.13688006053658086
  (0, 1557)	0.15755388061983977
  (0, 1595)	0.07552904869914928
  (0, 1697)	0.07219222966713826
  (0, 1800)	0.24093917493420614
  (0, 1833)	0.09815791544626318
  (0, 1848)	0.1640011515238317
  (0, 1930)	0.20967720802517803
  (0, 1965)	0.1296084427672009
  (0, 1989)	0.09994852289331346
  (0, 2144)	0.2109291688826522
  (0, 2293)	0.15843193345576692"
Reebok Boy's Court Advance,4.8,31.0,Reebok,Unisex,"  (0, 86)	0.49556597209002407
  (0, 348)	0.22535434737394658
  (0, 732)	0.1416894336856583
  (0, 849)	0.3143671256764769
  (0, 883)	0.43183295007489697
  (0, 1156)	0.2300357970497697
  (0, 1427)	0.22151018141924494
  (0, 1557)	0.1622421380573793
  (0, 1773)	0.1178034891458216
  (0, 2048)	0.5060277675369428"
Reebok Boy's Road Supreme 4.0,4.5,39.0,Reebok,Unisex,"  (0, 360)	0.11424851120977936
  (0, 765)	0.6216156718582043
  (0, 841)	0.5703570589872745
  (0, 1156)	0.4649339482223671
  (0, 1773)	0.11904851772067368
  (0, 2265)	0.21189132513833722"
Reebok Boy's XT Sprinter Slip-On,4.5,41.0,Reebok,Unisex Unisex,"  (0, 103)	0.17329774959734173
  (0, 188)	0.2182542530664145
  (0, 348)	0.06725543824352338
  (0, 360)	0.06748017074648632
  (0, 464)	0.0798930981011812
  (0, 581)	0.1271845325307852
  (0, 593)	0.18577748872939304
  (0, 674)	0.2802466498208481
  (0, 707)	0.17324453746675478
  (0, 732)	0.12685867924961047
  (0, 829)	0.0936247558471031
  (0, 849)	0.09382068308469028
  (0, 931)	0.18046636109750921
  (0, 1050)	0.0862761155730749
  (0, 1142)	0.3260720181652287
  (0, 1143)	0.13221634728024806
  (0, 1231)	0.1949257248660159
  (0, 1242)	0.20665287611525912
  (0, 1278)	0.21363363346324346
  (0, 1283)	0.2758544233149398
  (0, 1292)	0.170370342965456
  (0, 1314)	0.1892218678617149
  (0, 1427)	0.06610817364012403
  (0, 1557)	0.1936801525911326
  (0, 1595)	0.09284746030731689
  (0, 1596)	0.1969548979977342
  (0, 1671)	0.11342944552324336
  (0, 1697)	0.08874552631022112
  (0, 1718)	0.11507232053048963
  (0, 1773)	0.07031526466158033
  (0, 1800)	0.19745683606924916
  (0, 1803)	0.19369161868075246
  (0, 1833)	0.06033250328988018
  (0, 2064)	0.12097450041827487
  (0, 2144)	0.1296470561511784
  (0, 2195)	0.16557147379816545
  (0, 2265)	0.12515228993907745"
Reebok Campio XT Mens,4.4,40.0,Reebok,Men,"  (0, 103)	0.13232589965480648
  (0, 141)	0.22154957211197776
  (0, 305)	0.26733011549274105
  (0, 348)	0.10270919723921243
  (0, 360)	0.10305239766397667
  (0, 464)	0.12200880977407313
  (0, 473)	0.1678935353960329
  (0, 581)	0.0971149811720943
  (0, 707)	0.06614263409027211
  (0, 732)	0.06457744508023214
  (0, 766)	0.09028941017211407
  (0, 829)	0.07148956103709012
